county,town,village,osm_id,area_nlsc_m2,area_osm_m2,area_diff_m2,iou,hausdorff_m
南投縣,中寮鄉,中寮村,9501762,1696103.23,1698792.40,2689.17,0.991683,10.22
南投縣,中寮鄉,內城村,9501756,5724061.80,5722579.94,-1481.86,0.997861,4.21
南投縣,中寮鄉,八仙村,9501752,5224761.46,5227889.18,3127.72,0.997556,7.04
南投縣,中寮鄉,和興村,9501754,16748974.38,16751352.57,2378.19,0.999136,3.48
南投縣,中寮鄉,崁頂村,9501758,7372960.37,7373078.09,117.73,0.997509,5.19
南投縣,中寮鄉,廣福村,9501150,8337146.57,8343076.53,5929.97,0.994081,14.35
南投縣,中寮鄉,廣興村,9501751,9725870.49,9729124.15,3253.66,0.998530,5.19
南投縣,中寮鄉,復興村,9501759,7143630.30,7140847.70,-2782.60,0.995624,13.06
南投縣,中寮鄉,永和村,9493686,6388849.89,6387885.27,-964.62,0.998787,5.42
南投縣,中寮鄉,永平村,9501760,3727923.43,3728206.91,283.48,0.993830,8.05
南投縣,中寮鄉,永福村,9501761,11398257.98,11388480.81,-9777.17,0.997252,14.35
南投縣,中寮鄉,永芳村,9501152,6913935.56,6906552.00,-7383.56,0.997809,9.71
南投縣,中寮鄉,清水村,9501755,15469427.96,15467247.76,-2180.21,0.998998,23.57
南投縣,中寮鄉,爽文村,9501763,4431590.37,4430545.29,-1045.08,0.994247,11.86
南投縣,中寮鄉,福盛村,9501753,21023238.82,21028401.48,5162.66,0.999202,5.86
南投縣,中寮鄉,義和村,9493685,3611098.45,3610946.48,-151.97,0.998361,5.02
南投縣,中寮鄉,龍安村,9501757,5446731.51,5446425.65,-305.86,0.997292,9.07
南投縣,中寮鄉,龍岩村,9501151,3483421.01,3482875.39,-545.62,0.997289,17.80
南投縣,仁愛鄉,中正村,9977206,52117921.79,52073929.61,-43992.18,0.997756,150.45
南投縣,仁愛鄉,互助村,9260873,39357576.74,39318689.81,-38886.93,0.998141,18.58
南投縣,仁愛鄉,力行村,9964751,42572740.42,42582486.90,9746.48,0.999230,9.11
南投縣,仁愛鄉,南豐村,9964752,42413115.74,42403152.03,-9963.70,0.999307,8.96
南投縣,仁愛鄉,大同村,9975617,71149432.38,66032773.07,-5116659.31,0.927090,1897.42
南投縣,仁愛鄉,德鹿谷村,9973892,71338039.37,71330594.11,-7445.26,0.999356,11.11
南投縣,仁愛鄉,新生村,9969571,211472077.75,211462709.93,-9367.82,0.999694,11.51
南投縣,仁愛鄉,春陽村,9975618,21882032.25,21887505.79,5473.54,0.998931,6.24
南投縣,仁愛鄉,榮興村,9441541,40882990.64,40741806.29,-141184.35,0.995223,70.28
南投縣,仁愛鄉,法治村,9977207,91663828.77,91658658.77,-5170.00,0.999394,12.57
南投縣,仁愛鄉,發祥村,9969572,89202387.75,89186852.97,-15534.77,0.999463,11.51
南投縣,仁愛鄉,精英村,9974556,52758379.48,53105695.34,347315.86,0.992999,379.67
南投縣,仁愛鄉,翠華村,9441540,37925000.51,37904885.98,-20114.53,0.998616,14.71
南投縣,仁愛鄉,萬豐村,9977177,53947898.14,53936697.25,-11200.89,0.999029,12.72
南投縣,仁愛鄉,親愛村,9976829,255896730.49,255900317.27,3586.78,0.999603,14.12
南投縣,仁愛鄉,都達村,9974316,45742284.95,50506175.37,4763890.42,0.904954,2094.29
南投縣,信義鄉,人和村,9506374,102193051.03,104323619.60,2130568.57,0.977927,1207.27
南投縣,信義鄉,卡里布安村,14436973,22948965.95,22945197.77,-3768.17,0.996973,11.20
南投縣,信義鄉,同富村,9506366,51042792.12,51039821.42,-2970.70,0.999090,23.90
南投縣,信義鄉,地利村,9506376,265533712.10,265539154.93,5442.83,0.999333,16.65
南投縣,信義鄉,愛國村,9506372,11829545.78,11911553.44,82007.65,0.990606,69.44
南投縣,信義鄉,新鄉村,9506370,16006135.93,16005192.06,-943.87,0.998568,7.82
南投縣,信義鄉,明德村,9506373,24450069.46,22273626.39,-2176443.08,0.910288,1030.33
南投縣,信義鄉,望美村,9506368,18615556.45,18622816.59,7260.14,0.996321,12.19
南投縣,信義鄉,東埔村,4149172,391061040.01,391247239.78,186199.78,0.999114,106.85
南投縣,信義鄉,潭南村,9186522,15935382.50,15920140.43,-15242.07,0.997782,18.18
南投縣,信義鄉,神木村,9506367,62631480.00,62641349.85,9869.85,0.998864,12.58
南投縣,信義鄉,羅娜村,9506369,14422721.22,14425250.54,2529.32,0.998044,7.41
南投縣,信義鄉,自強村,9506371,29481450.72,29486622.94,5172.21,0.999163,6.91
南投縣,信義鄉,豐丘村,9506365,91352243.65,91415613.62,63369.98,0.998674,21.02
南投縣,信義鄉,雙龍村,9506375,306242362.76,306265166.67,22803.91,0.999413,55.54
南投縣,南投市,三和里,6761342,412414.55,404187.65,-8226.89,0.963270,51.84
南投縣,南投市,三民里,6761351,185433.49,98415.33,-87018.16,0.508390,274.68
南投縣,南投市,三興里,6761352,3324224.92,3479095.80,154870.88,0.952165,274.68
南投縣,南投市,仁和里,6761346,38929.69,39006.49,76.80,0.926701,8.13
南投縣,南投市,光明里,6761364,1626468.14,1609772.69,-16695.45,0.954074,201.09
南投縣,南投市,光榮里,6761365,1410629.41,1427344.99,16715.58,0.983063,82.48
南投縣,南投市,光華里,2699304,2226480.06,2228693.33,2213.27,0.996572,16.47
南投縣,南投市,光輝里,2699305,261262.73,262016.79,754.06,0.991888,5.03
南投縣,南投市,內新里,6761359,2278451.57,1965348.55,-313103.02,0.861533,302.67
南投縣,南投市,內興里,6761363,4541424.52,4451040.42,-90384.10,0.960311,322.80
南投縣,南投市,千秋里,6761341,2609341.38,2615832.66,6491.28,0.995637,18.18
南投縣,南投市,南投里,6761345,55182.11,55611.45,429.34,0.947824,8.13
南投縣,南投市,嘉和里,6761339,1911271.36,1891678.49,-19592.87,0.974072,143.38
南投縣,南投市,嘉興里,6761340,5107231.28,5104523.15,-2708.12,0.995109,40.24
南投縣,南投市,崇文里,6761344,126418.71,129150.49,2731.78,0.952381,18.48
南投縣,南投市,平和里,6761349,685651.08,686360.65,709.57,0.994776,7.86
南投縣,南投市,平山里,6761354,3432726.59,4006253.56,573526.97,0.834618,474.93
南投縣,南投市,康壽里,6761347,189429.54,187593.90,-1835.63,0.983865,7.87
南投縣,南投市,彰仁里,6761343,40596.76,40869.68,272.92,0.948882,8.10
南投縣,南投市,振興里,6761361,4582657.70,4583691.96,1034.25,0.998312,11.48
南投縣,南投市,新興里,6761355,1674951.04,1486129.45,-188821.59,0.737959,597.05
南投縣,南投市,東山里,6761362,5423459.38,5559432.66,135973.28,0.974503,322.80
南投縣,南投市,永興里,2699323,2859778.59,2861782.38,2003.79,0.997212,7.55
南投縣,南投市,永豐里,6761356,2822312.56,2423143.41,-399169.15,0.848994,534.11
南投縣,南投市,漳和里,6761353,2928058.44,2889990.00,-38068.44,0.983573,117.70
南投縣,南投市,漳興里,6761350,541221.83,540694.81,-527.02,0.995500,4.44
南投縣,南投市,營北里,6761358,1445749.70,1679260.62,233510.92,0.837764,302.67
南投縣,南投市,營南里,6761357,1255071.32,1289174.12,34102.80,0.971420,94.08
南投縣,南投市,福山里,2699329,4891596.06,4891147.17,-448.89,0.998500,5.10
南投縣,南投市,福興里,2699330,6302674.07,6317939.87,15265.80,0.996742,28.84
南投縣,南投市,軍功里,6761360,1581436.70,1578930.75,-2505.94,0.997272,7.02
南投縣,南投市,鳳山里,2699332,3159859.35,3127843.28,-32016.07,0.988511,175.84
南投縣,南投市,鳳鳴里,2699333,1775201.02,1806627.71,31426.69,0.981061,175.84
南投縣,南投市,龍泉里,6761348,148092.40,153273.59,5181.19,0.957250,17.31
南投縣,名間鄉,三崙村,9430952,4072660.77,4072287.45,-373.32,0.996972,3.23
南投縣,名間鄉,中山村,9426871,3580234.42,3580010.85,-223.57,0.997715,4.35
南投縣,名間鄉,中正村,9425736,2328872.82,2329328.19,455.37,0.996164,4.35
南投縣,名間鄉,仁和村,9415944,5502515.67,5503034.68,519.01,0.998464,2.83
南投縣,名間鄉,南雅村,9425735,817859.57,818134.84,275.27,0.993602,4.97
南投縣,名間鄉,埔中村,9430790,2623228.25,2622944.46,-283.80,0.995879,3.83
南投縣,名間鄉,大坑村,9427897,2851933.06,2853016.32,1083.25,0.997060,4.29
南投縣,名間鄉,大庄村,9426889,3169386.29,3163124.58,-6261.71,0.996501,14.20
南投縣,名間鄉,崁腳村,9430954,1998202.46,1998412.57,210.11,0.995446,2.80
南投縣,名間鄉,廍下村,9427304,3965816.92,3964441.30,-1375.62,0.998533,2.73
南投縣,名間鄉,新光村,9426872,4182016.14,4181786.77,-229.37,0.998288,2.28
南投縣,名間鄉,新厝村,9430953,2317339.15,2317506.60,167.46,0.997128,2.37
南投縣,名間鄉,新民村,9421435,6624317.15,6625420.84,1103.68,0.998538,4.97
南投縣,名間鄉,新街村,9421416,3941190.80,3938701.27,-2489.53,0.998047,14.94
南投縣,名間鄉,東湖村,9421417,4897918.53,4897709.18,-209.35,0.997642,2.25
南投縣,名間鄉,松山村,9427899,1223323.31,1222425.09,-898.22,0.993011,4.40
南投縣,名間鄉,松柏村,9430791,2021904.72,2023282.08,1377.36,0.996322,4.40
南投縣,名間鄉,濁水村,9421434,4459099.81,4462215.79,3115.98,0.998449,3.83
南投縣,名間鄉,炭寮村,9430955,5008515.49,5010103.96,1588.47,0.997870,3.83
南投縣,名間鄉,田仔村,9426890,3408692.38,3408612.60,-79.78,0.997404,2.53
南投縣,名間鄉,竹圍村,9427898,2329735.18,2342648.68,12913.50,0.990574,99.18
南投縣,名間鄉,萬丹村,9415943,4898754.55,4890797.47,-7957.08,0.997043,18.18
南投縣,名間鄉,赤水村,9427305,3046780.23,3031483.85,-15296.38,0.993185,108.75
南投縣,國姓鄉,乾溝村,9436798,24290648.32,24282549.59,-8098.73,0.999215,10.23
南投縣,國姓鄉,北山村,9432576,17062005.33,17061314.18,-691.15,0.998277,12.12
南投縣,國姓鄉,北港村,9443916,36997329.76,36996868.50,-461.26,0.998900,16.46
南投縣,國姓鄉,南港村,9192193,34821890.22,34837990.25,16100.03,0.998883,13.10
南投縣,國姓鄉,國姓村,9441453,7403642.29,7404603.25,960.95,0.998972,3.19
南投縣,國姓鄉,大旗村,9443914,9294304.67,9299181.58,4876.91,0.998460,4.90
南投縣,國姓鄉,大石村,9432575,9005360.61,8996263.34,-9097.26,0.998058,7.69
南投縣,國姓鄉,柑林村,9436797,11925338.40,11925071.71,-266.69,0.999183,3.02
南投縣,國姓鄉,石門村,9441454,9688314.60,9690226.58,1911.97,0.998847,6.05
南投縣,國姓鄉,福龜村,9436796,5656787.84,5657239.65,451.81,0.998772,10.44
南投縣,國姓鄉,長流村,9443913,8994938.20,8994625.24,-312.96,0.999066,2.07
南投縣,國姓鄉,長福村,9443915,9627688.98,9625416.85,-2272.13,0.999201,2.14
南投縣,國姓鄉,長豐村,9441872,21152146.76,21150519.41,-1627.35,0.999366,3.10
南投縣,埔里鎮,一新里,9260722,8565939.88,8566146.02,206.14,0.999124,2.85
南投縣,埔里鎮,北安里,3861015,395559.13,394532.94,-1026.19,0.989874,5.38
南投縣,埔里鎮,北梅里,3861016,1588045.78,1593670.71,5624.93,0.993038,11.70
南投縣,埔里鎮,北門里,3861017,259155.71,261744.55,2588.84,0.979661,16.32
南投縣,埔里鎮,南村里,9222684,7857947.73,7860155.85,2208.12,0.998724,8.04
南投縣,埔里鎮,南門里,3867288,89104.72,88999.68,-105.03,0.978967,17.56
南投縣,埔里鎮,史港里,9233395,2027506.06,2027137.10,-368.97,0.997844,2.85
南投縣,埔里鎮,合成里,9260721,9377170.02,9377443.41,273.39,0.998140,6.31
南投縣,埔里鎮,同聲里,3865360,826823.53,829120.64,2297.11,0.989852,9.65
南投縣,埔里鎮,向善里,9260659,9777389.32,9772451.49,-4937.83,0.997767,12.12
南投縣,埔里鎮,大城里,9179348,1965948.74,1967508.10,1559.36,0.997210,8.69
南投縣,埔里鎮,大湳里,9180352,1479287.94,1474520.42,-4767.52,0.994412,11.70
南投縣,埔里鎮,廣成里,9255778,10223655.88,10232195.59,8539.70,0.998116,13.55
南投縣,埔里鎮,愛蘭里,9220201,607055.46,606145.51,-909.95,0.996783,1.95
南投縣,埔里鎮,成功里,9215915,9862841.58,9891929.39,29087.81,0.994055,154.73
南投縣,埔里鎮,房里里,9260658,3625278.48,3647211.99,21933.50,0.992678,106.09
南投縣,埔里鎮,東門里,3861018,298162.76,297255.69,-907.06,0.990751,6.38
南投縣,埔里鎮,杷城里,3865361,281963.31,284750.40,2787.09,0.986173,9.35
南投縣,埔里鎮,枇杷里,9180351,3924294.82,3926591.21,2296.39,0.997800,7.80
南投縣,埔里鎮,桃米里,9215916,16767043.46,16772027.61,4984.15,0.999014,19.01
南投縣,埔里鎮,水頭里,9182225,8929721.49,8906411.47,-23310.03,0.995020,33.68
南投縣,埔里鎮,泰安里,3861019,148269.34,145917.05,-2352.29,0.973158,7.80
南投縣,埔里鎮,清新里,9175345,903351.64,901150.45,-2201.19,0.994553,7.13
南投縣,埔里鎮,溪南里,9180353,2538032.55,2534090.36,-3942.19,0.993929,32.89
南投縣,埔里鎮,牛眠里,9220199,10508268.07,10507002.04,-1266.03,0.998939,6.08
南投縣,埔里鎮,珠格里,9175346,3529558.03,3532628.98,3070.95,0.993990,33.68
南投縣,埔里鎮,福興里,9233396,10611939.73,10630886.10,18946.36,0.996986,18.58
南投縣,埔里鎮,籃城里,9212414,2041842.63,2019938.88,-21903.75,0.987545,109.33
南投縣,埔里鎮,薰化里,3867289,123581.26,124991.62,1410.36,0.977817,26.10
南投縣,埔里鎮,蜈蚣里,9212410,33595868.12,33620071.03,24202.91,0.998085,12.72
南投縣,埔里鎮,西門里,9175347,886575.64,885743.87,-831.77,0.993898,26.10
南投縣,埔里鎮,鐵山里,9233394,1080896.21,1081071.32,175.11,0.996555,2.02
南投縣,埔里鎮,麒麟里,9182226,6720636.37,6781036.79,60400.43,0.984543,150.45
南投縣,水里鄉,上安村,9382329,8190396.16,8186293.19,-4102.97,0.998028,12.98
南投縣,水里鄉,中央村,9371752,618006.73,618428.41,421.68,0.995910,1.38
南投縣,水里鄉,北埔村,9371753,721666.67,721412.49,-254.19,0.997183,1.23
南投縣,水里鄉,南光村,9371754,551873.97,551541.39,-332.58,0.995738,2.33
南投縣,水里鄉,城中村,9370636,747266.22,750753.47,3487.25,0.989607,34.16
南投縣,水里鄉,新城村,9368619,3177695.98,3173583.42,-4112.56,0.996991,25.54
南投縣,水里鄉,新山村,9380306,5375297.20,4202181.29,-1173115.91,0.779428,1202.08
南投縣,水里鄉,新興村,9192771,8801877.57,8804187.55,2309.98,0.999012,15.89
南投縣,水里鄉,民和村,9186526,14313535.61,16617190.80,2303655.19,0.858978,1420.25
南投縣,水里鄉,水里村,9368620,2524180.60,2524066.45,-114.16,0.998345,29.62
南投縣,水里鄉,永興村,9380305,7057380.38,7058176.94,796.56,0.997096,9.17
南投縣,水里鄉,永豐村,9377843,2903854.81,2904742.96,888.15,0.998488,2.93
南投縣,水里鄉,玉峰村,9375991,14393081.50,14379180.30,-13901.20,0.997322,20.55
南投縣,水里鄉,興隆村,9382330,13664556.94,13668415.45,3858.50,0.997794,17.91
南投縣,水里鄉,車埕村,9192772,11059698.83,11060118.31,419.48,0.999283,5.86
南投縣,水里鄉,農富村,9370635,778613.62,779695.76,1082.14,0.994163,9.26
南投縣,水里鄉,郡坑村,9382328,4990747.85,6163328.26,1172580.41,0.808937,1223.88
南投縣,水里鄉,鉅工村,9377844,2476769.89,2477053.56,283.67,0.998543,2.07
南投縣,水里鄉,頂崁村,9377845,9397655.21,7069680.28,-2327974.93,0.751520,1541.41
南投縣,竹山鎮,下坪里,9364065,7623149.03,7627704.49,4555.46,0.998230,5.61
南投縣,竹山鎮,中和里,9222705,5833735.80,5831560.17,-2175.63,0.998325,7.84
南投縣,竹山鎮,中央里,9384756,5397503.89,5398049.53,545.64,0.998701,2.72
南投縣,竹山鎮,中山里,9182212,673595.70,675359.33,1763.63,0.992544,5.22
南投縣,竹山鎮,中崎里,9222706,2501551.07,2501929.14,378.07,0.997183,5.74
南投縣,竹山鎮,中正里,9182211,54710.23,54422.85,-287.38,0.987441,2.56
南投縣,竹山鎮,坪頂里,9481757,13601437.23,13602280.47,843.24,0.999066,2.04
南投縣,竹山鎮,大鞍里,9481758,82873409.74,82878874.54,5464.81,0.999379,12.13
南投縣,竹山鎮,富州里,9384757,6560651.83,6555355.52,-5296.32,0.997059,25.23
南投縣,竹山鎮,山崇里,9384750,7789060.90,7785458.39,-3602.51,0.998500,22.79
南投縣,竹山鎮,延和里,9370550,1370274.43,1793013.34,422738.91,0.762129,391.12
南投縣,竹山鎮,延山里,9481068,10532556.29,9461109.59,-1071446.69,0.897462,1031.68
南投縣,竹山鎮,延平里,9382348,6104301.76,6086358.47,-17943.29,0.993415,366.10
南投縣,竹山鎮,延正里,9382347,8862631.19,8449796.47,-412834.72,0.949275,370.57
南投縣,竹山鎮,延祥里,9382349,1205433.28,2280086.65,1074653.37,0.527630,1009.76
南投縣,竹山鎮,德興里,9384770,4795328.46,5011082.35,215753.89,0.952908,277.24
南投縣,竹山鎮,桂林里,9384771,5343805.82,5342380.97,-1424.85,0.998345,3.35
南投縣,竹山鎮,桶頭里,9481735,16354496.84,16330543.29,-23953.54,0.996012,47.47
南投縣,竹山鎮,瑞竹里,9481736,21017570.41,21052822.16,35251.75,0.997563,23.76
南投縣,竹山鎮,田子里,9481084,10304010.93,10303599.33,-411.59,0.999131,2.50
南投縣,竹山鎮,硘[磘]里,9182213,645538.16,431421.19,-214116.97,0.646772,710.55
南投縣,竹山鎮,社寮里,9384751,4020098.96,4020623.56,524.61,0.997957,8.66
南投縣,竹山鎮,福興里,9481083,9730582.93,9731093.38,510.45,0.998942,2.01
南投縣,竹山鎮,秀林里,9481067,9944394.68,9946325.93,1931.25,0.998882,3.47
南投縣,竹山鎮,竹圍里,9182209,504743.11,504193.49,-549.61,0.993427,3.90
南投縣,竹山鎮,竹山里,9182210,323291.83,323699.22,407.40,0.995363,2.24
南投縣,竹山鎮,雲林里,9182208,641469.64,640031.52,-1438.12,0.992323,5.22
南投縣,竹山鎮,鯉魚里,9472590,13982026.62,13986742.97,4716.34,0.997795,10.47
南投縣,草屯鎮,上林里,2699301,1767240.60,1762590.30,-4650.30,0.993255,25.97
南投縣,草屯鎮,中原里,2699302,2373914.52,2371869.87,-2044.65,0.997212,9.27
南投縣,草屯鎮,中山里,2699303,456533.48,455324.51,-1208.97,0.982321,11.44
南投縣,草屯鎮,中正里,9172782,50857.14,51379.88,522.74,0.971600,8.78
南投縣,草屯鎮,加老里,2699306,2141621.37,2141899.74,278.37,0.997754,5.28
南投縣,草屯鎮,北勢里,2699307,5352649.88,5353999.27,1349.39,0.997891,9.27
南投縣,草屯鎮,北投里,2699308,2239203.21,2245897.77,6694.56,0.995039,10.55
南投縣,草屯鎮,南埔里,2699309,4296610.62,4296116.88,-493.74,0.998985,4.70
南投縣,草屯鎮,和平里,2699310,139420.54,139182.98,-237.57,0.948571,11.73
南投縣,草屯鎮,土城里,2699311,5449350.27,5366119.47,-83230.80,0.983740,174.40
南投縣,草屯鎮,坪頂里,2699312,9041018.28,9040449.45,-568.83,0.998917,17.80
南投縣,草屯鎮,富寮里,2699313,5051058.66,5052546.66,1488.00,0.998925,3.36
南投縣,草屯鎮,山腳里,2699315,2212028.03,2213608.24,1580.21,0.994380,12.05
南投縣,草屯鎮,平林里,2699316,9567500.89,9654810.66,87309.77,0.973300,138.64
南投縣,草屯鎮,御史里,2699317,5925909.75,5923510.40,-2399.35,0.998995,4.21
南投縣,草屯鎮,復興里,2699318,1216288.93,1214444.72,-1844.21,0.995285,8.17
南投縣,草屯鎮,敦和里,2699300,2014208.24,2016403.45,2195.21,0.994005,25.97
南投縣,草屯鎮,新厝里,2699319,449031.80,449308.68,276.89,0.991473,5.95
南投縣,草屯鎮,新庄里,2699320,1840554.79,1840031.91,-522.89,0.996728,13.29
南投縣,草屯鎮,新豐里,2699321,4069517.21,4072309.21,2792.00,0.997697,13.29
南投縣,草屯鎮,明正里,2699322,385756.62,384363.16,-1393.46,0.991563,8.78
南投縣,草屯鎮,炎峰里,2699324,254960.38,257824.00,2863.62,0.982779,11.73
南投縣,草屯鎮,玉峰里,2699325,250075.03,251218.08,1143.05,0.993014,3.48
南投縣,草屯鎮,石川里,2699326,3478443.51,3474609.05,-3834.47,0.997695,5.41
南投縣,草屯鎮,碧峰里,2699327,3724566.37,3720721.93,-3844.44,0.996192,10.55
南投縣,草屯鎮,碧洲里,2699328,2881567.71,2883649.14,2081.43,0.995663,8.87
南投縣,草屯鎮,雙冬里,2699331,27327695.14,27322900.72,-4794.42,0.993043,160.54
南投縣,集集鎮,八張里,9377683,1169064.55,1171295.51,2230.96,0.995726,7.86
南投縣,集集鎮,吳厝里,9376583,1237743.85,1224247.09,-13496.76,0.985953,25.32
南投縣,集集鎮,和平里,9376519,3628970.51,3629539.42,568.91,0.997712,3.92
南投縣,集集鎮,富山里,9368609,8655493.91,8656664.53,1170.62,0.997947,13.87
南投縣,集集鎮,廣明里,9377685,6332762.65,6336842.35,4079.70,0.997686,20.55
南投縣,集集鎮,林尾里,9373498,2351344.60,2349970.26,-1374.34,0.997202,8.82
南投縣,集集鎮,永昌里,9377684,1298461.27,1298649.96,188.69,0.996198,9.70
南投縣,集集鎮,玉映里,9376582,156412.85,156282.84,-130.01,0.991779,3.74
南投縣,集集鎮,田寮里,9373497,8242416.69,8251526.84,9110.15,0.998064,25.23
南投縣,集集鎮,隘寮里,9373496,4193390.90,4191279.47,-2111.43,0.997342,17.87
南投縣,集集鎮,集集里,9376520,2460986.90,2461649.72,662.82,0.996850,8.93
南投縣,魚池鄉,中明村,9364014,6612434.72,6615993.07,3558.35,0.998504,9.79
南投縣,魚池鄉,五城村,9364015,21573877.12,21528631.16,-45245.96,0.997504,154.73
南投縣,魚池鄉,共和村,9363979,9299436.28,9299694.86,258.58,0.998598,39.01
南投縣,魚池鄉,大林村,8381392,6680872.03,6661477.59,-19394.44,0.995539,11.02
南投縣,魚池鄉,大雁村,9364054,7055723.99,7057559.37,1835.38,0.998831,6.40
南投縣,魚池鄉,新城村,9364055,7620085.40,7621121.33,1035.93,0.998375,9.74
南投縣,魚池鄉,日月村,8381393,13531034.82,13523542.35,-7492.47,0.997311,14.96
南投縣,魚池鄉,東光村,9349244,17742604.24,17746045.18,3440.94,0.999204,8.89
南投縣,魚池鄉,東池村,9363980,3205987.55,3210801.26,4813.72,0.996923,11.02
南投縣,魚池鄉,武登村,9187659,6943839.04,6945125.27,1286.23,0.999500,4.96
南投縣,魚池鄉,水社村,9187650,15408916.43,15435517.74,26601.31,0.997246,14.96
南投縣,魚池鄉,頭社村,9187651,6256199.47,6258623.08,2423.61,0.998420,8.61
南投縣,魚池鄉,魚池村,9363981,2438879.01,2439021.14,142.12,0.998105,2.52
南投縣,鹿谷鄉,內湖村,9531466,21796879.30,21801807.67,4928.37,0.999231,35.52
南投縣,鹿谷鄉,初鄉村,9529430,12837201.58,12841419.36,4217.78,0.998226,44.93
南投縣,鹿谷鄉,和雅村,9531465,8049293.36,8049282.12,-11.24,0.998749,6.16
南投縣,鹿谷鄉,廣興村,9529434,2380229.81,2345887.28,-34342.53,0.983983,108.16
南投縣,鹿谷鄉,彰雅村,9529433,4192886.43,4227322.36,34435.93,0.990190,108.16
南投縣,鹿谷鄉,永隆村,9529432,14630785.20,14634319.59,3534.40,0.998707,15.52
南投縣,鹿谷鄉,清水村,9525710,9051428.96,9052500.57,1071.61,0.998661,10.44
南投縣,鹿谷鄉,瑞田村,9525709,9948385.57,9963126.54,14740.96,0.996111,25.32
南投縣,鹿谷鄉,秀峰村,9525711,12564764.50,12563510.08,-1254.42,0.999175,2.10
南投縣,鹿谷鄉,竹林村,9531463,12575353.43,12576515.29,1161.87,0.999269,4.27
南投縣,鹿谷鄉,竹豐村,9531462,7448729.72,7447023.70,-1706.03,0.999137,3.27
南投縣,鹿谷鄉,鳳凰村,9531464,23747616.12,23657603.31,-90012.82,0.994843,69.44
南投縣,鹿谷鄉,鹿谷村,9529431,3714293.98,3714766.22,472.24,0.998312,2.08
嘉義市,東區,中央里,3888072,195595.97,195621.13,25.16,0.987524,4.13
嘉義市,東區,中山里,3888073,237185.75,226087.67,-11098.08,0.938960,73.70
嘉義市,東區,中庄里,3885989,345873.52,346197.16,323.64,0.958317,10.06
嘉義市,東區,仁義里,3885990,259737.27,262733.42,2996.15,0.980644,7.55
嘉義市,東區,北門里,3885991,399589.60,398778.92,-810.68,0.988856,5.36
嘉義市,東區,圳頭里,3888076,979204.24,1066606.34,87402.10,0.907693,207.41
嘉義市,東區,太平里,3885992,604716.12,586178.85,-18537.27,0.954689,65.35
嘉義市,東區,安寮里,3888077,273842.15,275577.91,1735.77,0.967589,33.95
嘉義市,東區,安業里,3888078,458461.02,455384.83,-3076.18,0.981018,8.80
嘉義市,東區,宣信里,3885993,91166.84,102801.74,11634.91,0.608589,81.92
嘉義市,東區,後庄里,3888079,2127442.65,2066609.93,-60832.72,0.965028,187.27
嘉義市,東區,後湖里,3885994,1953811.56,1947783.93,-6027.63,0.988351,15.76
嘉義市,東區,文雅里,3888080,393276.86,406955.94,13679.08,0.930178,88.25
嘉義市,東區,新店里,3888081,726344.47,756270.44,29925.97,0.872699,157.78
嘉義市,東區,新開里,3885995,375119.29,374926.67,-192.61,0.988716,7.50
嘉義市,東區,朝陽里,3800007,137074.56,137340.62,266.06,0.982276,5.04
嘉義市,東區,東川里,3885071,631547.11,634355.22,2808.11,0.982770,39.90
嘉義市,東區,東興里,3799968,210583.79,219873.09,9289.30,0.938987,71.83
嘉義市,東區,林森里,3885996,303837.56,318231.14,14393.57,0.948209,37.31
嘉義市,東區,民族里,3885072,157014.96,190293.47,33278.51,0.823237,99.38
嘉義市,東區,王田里,3888082,531931.37,542008.94,10077.57,0.962931,72.77
嘉義市,東區,盧厝里,3888083,4067980.85,4002505.08,-65475.77,0.977466,294.39
嘉義市,東區,短竹里,3885070,421445.59,417241.11,-4204.48,0.986085,6.40
嘉義市,東區,義教里,3885997,238948.39,240492.91,1544.51,0.981098,10.06
嘉義市,東區,興仁里,3888084,469284.19,478494.73,9210.54,0.966846,72.11
嘉義市,東區,興南里,3888085,154619.28,127212.16,-27407.12,0.791993,65.99
嘉義市,東區,興安里,3888086,761591.45,762848.48,1257.04,0.992103,8.80
嘉義市,東區,興村里,3888087,638549.00,645298.93,6749.94,0.977615,62.56
嘉義市,東區,芳安里,3888088,226622.64,250765.15,24142.51,0.885751,71.54
嘉義市,東區,芳草里,3888089,450636.84,402925.40,-47711.44,0.877617,158.51
嘉義市,東區,荖藤里,3888090,1849491.97,1832347.35,-17144.61,0.971201,18.27
嘉義市,東區,華南里,3885073,269609.91,232871.58,-36738.33,0.854956,99.38
嘉義市,東區,蘭潭里,3888091,2172767.77,2178470.55,5702.78,0.992538,8.21
嘉義市,東區,豐年里,3888092,157133.25,144110.74,-13022.51,0.885731,52.78
嘉義市,東區,過溝里,3888093,146892.96,143935.81,-2957.15,0.976231,9.22
嘉義市,東區,長竹里,3888094,1361870.03,1340423.49,-21446.55,0.974639,88.25
嘉義市,東區,頂寮里,3888095,257678.39,250681.81,-6996.58,0.953204,71.34
嘉義市,東區,頂庄里,3885998,634827.99,639973.67,5145.68,0.984628,50.78
嘉義市,東區,鹿寮里,3888096,4174908.48,4230266.93,55358.45,0.983795,158.51
嘉義市,西區,下埤里,3937457,1409038.93,1498438.25,89399.32,0.938158,120.91
嘉義市,西區,保安里,3888223,325800.23,287842.55,-37957.69,0.852884,290.41
嘉義市,西區,保生里,3888224,440589.54,436410.99,-4178.56,0.977698,8.27
